Iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
261,-0.5720610821654238,-1.1415338583828238,-0.4740572910137969,1.3553889485728434,0.26244419583974177,-1.5585339069284163,-0.9687555148117758,-1.4045858873779777,0.03974612528527216,0.6682962538199949
262,-0.5445544429058443,-1.172611796607875,-0.5138515835222681,1.3148995290580634,0.1775457760352438,-1.5569454384399457,-0.8832037478975715,-1.4013099184220976,0.10575938798651893,0.739690463647187
263,-0.5102029877772095,-1.1076815590203715,-0.5048804487852737,1.3269545010009618,0.2484978092111296,-1.572217981524297,-0.840568300548727,-1.3747051539236055,0.11337742112628295,0.8776653788582861
264,-0.5720697266424506,-1.0847183372864388,-0.4477929986915515,1.4499562915658282,0.22895039499789815,-1.566337370356974,-0.7981240048021129,-1.31456932868557,0.15930156964619413,0.7941367304971054
265,-0.5175275610402775,-1.1266362168877262,-0.41960642034996354,1.3755211895869903,0.22048540535371572,-1.5749329184467926,-0.7878526346568158,-1.3197531672135927,0.15587098938076518,0.8063114681435213
266,-0.6267407001348436,-0.8914060351414108,-0.46608208282962277,1.4008910602665832,0.30948945802725936,-1.4943676347112798,-0.9573315259608624,-1.2788993499770391,0.16402186604353705,0.8281307068631483
267,-0.5298694439176811,-0.9658555479193686,-0.41602046128842934,1.2686883551533241,0.29445495817482675,-1.509634016823958,-0.9390887496049718,-1.2881062625499509,0.15792888062213187,0.8497540164054393
268,-0.502673624119095,-0.9965823117273367,-0.4553650863391143,1.228656457890927,0.21051587334519817,-1.5080634977081726,-0.8545037003558508,-1.2848673113807763,0.2231962068046498,0.920341486099563
269,-0.5251260923522227,-1.031367525682097,-0.5302095520778595,1.2513494153241924,0.3321083097256835,-1.4639177937622476,-0.9143281325668964,-1.2583070510198473,0.09861836515257699,0.7887016950921845
270,-0.5668647390149428,-0.9497196260193072,-0.5077273804875185,1.263788125302258,0.14007527642031706,-1.3779888634026778,-0.8874377314836109,-1.3219494243773637,0.1424781579819716,0.8642109624946152
271,-0.47006512437260006,-0.93521814073667,-0.47194834928040086,1.2630283502273842,0.18397902468375682,-1.4422219087188588,-0.8867890743779147,-1.2919635972173409,0.1523913935359456,0.8352277265930003
272,-0.5606599539120195,-0.9417099768666624,-0.4903157454926751,1.2696143839514376,0.24050244177327507,-1.419160573402079,-0.838949540334322,-1.2802729144433245,0.1686631407963576,0.7459563924751007
273,-0.5069258650651337,-0.9830068165117478,-0.46254676917545584,1.1962820851895688,0.23216286631625754,-1.427628772998605,-0.8288303470482994,-1.2853799511177462,0.16528338675205564,0.7579507536662518
274,-0.4732735876303718,-0.9193981466310285,-0.4537582298270221,1.2080916943828783,0.30167076623066297,-1.4425904639978464,-0.7870626869196171,-1.2593166908384619,0.17274636506742977,0.8931173749442884
275,-0.49547886519530393,-0.9538003924331775,-0.5277786946895782,1.2305348134797516,0.42192452949582104,-1.3989307826104684,-0.8462284814602237,-1.2330488459232603,0.04954006437916554,0.7629268735010851
276,-0.5367596700759492,-0.8730481092523105,-0.5055431357311468,1.2428370800990018,0.2319979551491327,-1.3139444284423485,-0.8196330479941724,-1.2959931099752942,0.09291874803717957,0.8376078606329536
277,-0.44101800648485256,-0.8587051149063994,-0.470155143928659,1.242085608826185,0.27542186661982726,-1.3774754521847032,-0.818991480250034,-1.266335006613384,0.10272363896587457,0.8089413909189307
278,-0.41431759828369197,-0.888872145812232,-0.5087830491418533,1.2027829510688886,0.19301185487605726,-1.3759335423695274,-0.7359472712725859,-1.2631550576726618,0.16680202543033146,0.8782430067068887
279,-0.4363625468376504,-0.9230259966988659,-0.5822690632240253,1.2250640238649468,0.3123973485654902,-1.3325890974621166,-0.7946858703730801,-1.237076874768365,0.04448531255637443,0.7489925211798799
280,-0.4773463636537836,-0.8428546727399944,-0.5601934743930539,1.237277783819588,0.12383717019576274,-1.2482141638539228,-0.7682817734454703,-1.2995682965076825,0.08755191530080354,0.8231362280458168
281,-0.38229102908069257,-0.8286144968835002,-0.5250591632218816,1.2365316995070703,0.16694979513351246,-1.3112897621994075,-0.767644804812558,-1.2701227987783967,0.0972865193668064,0.7946752553878356
282,-0.32942445336153303,-0.8692446172951432,-0.4977385047605276,1.1643833183146153,0.15874485843829178,-1.3196212464542234,-0.7576889814320462,-1.2751473846017123,0.09396132995856393,0.8064759729159915
283,-0.38917068854268416,-0.8470684678585148,-0.4426077465897903,1.2831691803397443,0.13986743854856715,-1.313942195250683,-0.7166994784731261,-1.2170727353897932,0.13831141254399482,0.7258102976131248
284,-0.3364912517319245,-0.8875547643837313,-0.4153837987273672,1.2112761924485482,0.1316915459681912,-1.322244187433285,-0.7067788970558833,-1.2220795350127855,0.1349979937546664,0.737569242558765
285,-0.3583020880017065,-0.9213459092279845,-0.4880894082388643,1.2333206453752783,0.2498091931685858,-1.2793600505632825,-0.7648937057414857,-1.1962782964139813,0.01398025624342282,0.6096913674655514
286,-0.33197908971383183,-0.9510865295549042,-0.5261713085278232,1.1945735301604157,0.16856404584006324,-1.2778399356227488,-0.6830233255487121,-1.1931432960090615,0.07715289557109979,0.6780134058400086
287,-0.2991005312769874,-0.8889403234380232,-0.5175848315768308,1.2061116177900344,0.23647384937679028,-1.2924576337201865,-0.6422159698809321,-1.167679271239613,0.08444428823035169,0.8100723330557378
288,-0.3583240421926696,-0.8669581947859688,-0.46293641651913087,1.3238582134532426,0.21776158944092525,-1.2868282689589787,-0.6015850871390209,-1.1101127214629072,0.12840634863710196,0.7301124077594345
289,-0.3061038943294138,-0.9070915090159077,-0.4359498223399969,1.2525920290500958,0.2096569788887083,-1.295057879706194,-0.5917509989281143,-1.1150758689918678,0.12512181809564635,0.7417688316119347
290,-0.33025997564731574,-0.9670537907063615,-0.4883103249488918,1.2443225981464163,0.24360360812322876,-1.1634212778642006,-0.6157239765399388,-1.1883615761470958,0.14207940717032447,0.708450978419262
291,-0.2782202087992678,-1.007048474766516,-0.4614169489901999,1.173302584373163,0.23552699285519027,-1.1716224615463446,-0.6059238576471538,-1.193307579764625,0.13880622219141114,0.7200671381657755
292,-0.38244027210020914,-0.7825726961638597,-0.5057678075566695,1.1975125791602774,0.3204619016086606,-1.0947405127223755,-0.7676544051464512,-1.1543215433428355,0.14658445188790117,0.740888831044403
293,-0.33057902984982895,-0.8224301767868517,-0.47896669044950113,1.1267362025159575,0.31241299350724827,-1.1029135619007364,-0.7578879059715935,-1.1592505794879997,0.1433224957070176,0.752465141068852
294,-0.3891930201414532,-0.8006742853261924,-0.4248807097280089,1.2432709656255112,0.2938933177018628,-1.097342133824964,-0.7176751909577006,-1.1022764971081478,0.1868321043411577,0.6733281528597408
295,-0.33519226458227575,-0.8421760692197524,-0.39697392402801,1.1695747399145628,0.2855123553484308,-1.1058523586422373,-0.7075057790476623,-1.1074088785257064,0.1834355775568933,0.6853820385898488
296,-0.3093192652359849,-0.8714082654103789,-0.43440480369097034,1.1314900173589797,0.20565611630105557,-1.1043582304873596,-0.6270349956649065,-1.1043274718204348,0.24552826312992498,0.7525360928076714
297,-0.3306834159024932,-0.9045073681094634,-0.5056214033981521,1.1530830002167671,0.3213547158388866,-1.0623523601043319,-0.6839596139306751,-1.079054642205411,0.12698896708779261,0.6272771546994879
298,-0.37040588891950144,-0.8268034473892126,-0.48422522681443186,1.1649208617905449,0.1385977844633466,-0.9805742026769838,-0.6583681461459425,-1.1396227885293855,0.16873012489953598,0.6991389680727065
299,-0.2782660649025145,-0.813000042211785,-0.45016854537925544,1.1641976611667613,0.18038807106341248,-1.0417151639646458,-0.6577507144362498,-1.1110804348460916,0.17816615192047988,0.6715509423839197
300,-0.22701548935329452,-0.8523882005595586,-0.4236830117224839,1.0942546771403197,0.17243393894392706,-1.0497919753985256,-0.648099215897208,-1.115951431536124,0.17494260530970826,0.6829909412297798
301,-0.2482367343981056,-0.8852659020935479,-0.49442324086782186,1.115703223709122,0.2873586261201318,-1.008067083890611,-0.7046430632121378,-1.090847652845921,0.057196223156870535,0.5585698649539204
302,-0.21618787805842593,-0.8246879775558322,-0.4860534467117026,1.1269501436002902,0.35355470165017927,-1.0223158991858887,-0.6648654956551213,-1.0660262217836767,0.06430361493322928,0.6872962382478986
303,-0.25558015022675673,-0.7476299859185064,-0.464835130042781,1.1386896006276916,0.1723169731152087,-0.9412175387332713,-0.6394867619662191,-1.1260908835106467,0.10569779118296585,0.7585606862014675
304,-0.1642037181882135,-0.7339409439808622,-0.4310606132166365,1.137972391827323,0.21376102105129063,-1.0018519381743125,-0.6388744457689494,-1.0977850074208386,0.11505563933377387,0.7312012313585295
305,-0.24974017684197158,-0.7400703078258314,-0.44840246412220924,1.1441906937347692,0.26712844779547346,-0.9800782346985983,-0.5937060366385553,-1.0867470750264878,0.13041885204514633,0.6469143706341105
306,-0.19899620920424244,-0.779069117323876,-0.4221787378841211,1.0749390906085683,0.2592529416468692,-0.9880752074862156,-0.5841499424040548,-1.0915699222970539,0.12722716993928176,0.6582412859904556
307,-0.2563516187241663,-0.7577803762231794,-0.3692541108772617,1.1889715771907157,0.241130927009932,-0.9826234111265607,-0.5448006893323117,-1.0358192079938642,0.169802524540576,0.5808035557775109
308,-0.20577321096539125,-0.7966519461993572,-0.343115943517279,1.1199459179069986,0.23328111589278394,-0.9905942925794173,-0.5352757733024017,-1.0406263199948502,0.16662125578092196,0.5920935153571869
309,-0.1740906392990443,-0.7367663635369738,-0.3348418072930947,1.1310642973493386,0.2987206399988291,-1.0046802589230666,-0.49595282144786673,-1.0160885717471166,0.17364741755495366,0.7193486817821415
310,-0.19500055336079558,-0.7691617254571605,-0.4045442262140473,1.1521981782576498,0.41195929905741613,-0.9635675016920896,-0.5516671297073186,-0.9913530836111027,0.05762845982184105,0.5967529525068245
311,-0.2338812158646229,-0.6931045294347822,-0.38360148379547426,1.163785168333016,0.23307540716062994,-0.8835224114038752,-0.5266180039519882,-1.050637651686624,0.09848502654925737,0.667091848866092
312,-0.18362912382057855,-0.7317253124704146,-0.35763195153378297,1.0952048405324757,0.22527624051488182,-0.8914418672782375,-0.517154539634771,-1.0554137497380238,0.09532428231844985,0.6783089692364538
313,-0.20443826662562198,-0.7639645512557782,-0.426998453227649,1.1162368708195,0.3379691679196923,-0.8505272449702762,-0.5726003436410091,-1.0307974694675892,-0.020135544653141074,0.55630406619168
314,-0.17932023419951953,-0.7923437600971995,-0.463337110239464,1.0792634498686975,0.2604431117028619,-0.8490767150591256,-0.4944776753214701,-1.0278059773523887,0.040145293635937544,0.6214985837971284
315,-0.23594028754334895,-0.771327962863188,-0.4110910321552388,1.1918339210283162,0.2425534401962081,-0.8436948164154392,-0.45563292071836675,-0.9727700453587959,0.08217478778191423,0.5450536860589485
316,-0.18600827577548046,-0.8097027511472121,-0.38528691261012044,1.123690415046923,0.2348039502765896,-0.8515638293824453,-0.44622973385725184,-0.9775157220939646,0.07903417588480997,0.5561993590757773
317,-0.15472932022838087,-0.750580073299741,-0.3771181836990829,1.134667153298955,0.29940981583233683,-0.8654703493373562,-0.40740773178015355,-0.9532905693901508,0.08597082875854459,0.6818333743843542
318,-0.10495507192522346,-0.7888336139243399,-0.35139559396137915,1.0667389511921814,0.29168481093417403,-0.8733144996420025,-0.398034254904397,-0.9580212518485495,0.08284013983062699,0.6929438319165787
319,-0.1255669672188676,-0.8207672606111055,-0.42010457843015925,1.0875716212425706,0.4033095348242529,-0.8327877024119743,-0.45295449440467606,-0.9336383065150097,-0.03152525649814,0.5720953995505617
320,-0.1638952323315291,-0.7457906479419046,-0.3994593802284508,1.0989939890436002,0.22696713756366652,-0.7538798535235557,-0.42826125434745765,-0.9920805885122502,0.008750840159611355,0.6414349553548034
321,-0.07497910864211052,-0.7324701831463019,-0.36659424149774306,1.0982960910738282,0.26729530545405294,-0.8128816731421978,-0.4276654247498377,-0.9645368474907459,0.017856728462331176,0.6148121532096769
322,-0.15821977370477402,-0.738435035221036,-0.3834706381304438,1.104347494118599,0.3192303535585208,-0.7916923746053914,-0.3837093331017613,-0.9537951725619099,0.03280759343524789,0.5327875469403772
323,-0.1334552574099414,-0.7664148294925609,-0.41929785773249545,1.0678944443701504,0.24279541431301419,-0.790262259737656,-0.30668617858968517,-0.9508457832954257,0.0922400273437544,0.5970645040756062
324,-0.23237809508758234,-0.5533485512160626,-0.4613944813947385,1.0908739102104923,0.32341331000094453,-0.7172880136762884,-0.4601963971700694,-0.9138413022915033,0.09962291053644134,0.6168278862840638
325,-0.14356532863589605,-0.6216047858205557,-0.4154973672687114,0.9696688341951278,0.30962949448895527,-0.7312844217139419,-0.4434711940582819,-0.9222823136710402,0.09403678610328967,0.6366524040541944
326,-0.1992189485573252,-0.6009477019335981,-0.36414306432541216,1.0803178683500274,0.2920451772770917,-0.7259943853419784,-0.40528947078270855,-0.8681857761317154,0.13534888940502623,0.5615123250115661
327,-0.14455108489835233,-0.6429621856200529,-0.3358915271013476,1.0057112229868532,0.28356067918953604,-0.7346097427605994,-0.39499442920350925,-0.8733815613513031,0.13191040301287316,0.5737151205989769
328,-0.09554382004516226,-0.680626268170207,-0.31056530298023655,0.9388297430020214,0.2759547107632396,-0.7423330206529477,-0.3857653905036658,-0.8780393475776874,0.12882795562905852,0.5846543743995674
329,-0.1158390775393357,-0.7120693534858846,-0.37821878714998447,0.9593423837340057,0.3858646672126951,-0.7024287918821368,-0.4398419509761781,-0.8540309705235337,0.01621942866689953,0.46566240312791934
330,-0.15358035138286524,-0.6382409956854223,-0.3578897668670595,0.9705898197933478,0.21222292565007744,-0.6247294041183566,-0.4155268839533395,-0.9115782182900389,0.05587870332596863,0.5339400346905359
331,-0.0660218054865988,-0.6251239087075945,-0.325526415446216,0.9699025773801422,0.2519353601628176,-0.6828303796971751,-0.41494015152501423,-0.8844550170941543,0.06484556226895302,0.5077237114098045
332,-0.04159628715332295,-0.652720691532019,-0.36086320130553895,0.9339485282747964,0.17654672799181448,-0.6814198414696285,-0.3389713560830449,-0.8815460016002595,0.12346443399415358,0.5711207903683513
333,-0.06176891357015172,-0.6839737866774113,-0.42810789935112764,0.9543372244235268,0.2857925698630651,-0.641756728071026,-0.3927211669751815,-0.8576826915965876,0.011536327321489792,0.4528478103997994
334,-0.03129882845247599,-0.6263800149261542,-0.4201504128919734,0.965030105403847,0.3487277346776483,-0.6553036269142031,-0.35490309770024825,-0.8340839987386239,0.01829359909727523,0.5752329435722745
335,-0.08619750371889662,-0.6060031456072794,-0.3694927341138851,1.0741781788479243,0.3313819497716763,-0.6500853501993732,-0.31723931176543735,-0.7807212839394451,0.059045301267533996,0.5011121441583609
336,-0.03777893608444016,-0.6432147903258212,-0.3444707399420639,1.0081001091609292,0.3238673476452897,-0.6577158526179555,-0.3081211364127009,-0.785323118751174,0.0559998816225083,0.5119199907419455
337,-0.013535836423323799,-0.6706054703191812,-0.37954361780701434,0.9724145779968227,0.24904174525277112,-0.6563158488039262,-0.23271970361994915,-0.7824358288451029,0.11418096625153776,0.5748435972114088
338,-0.03355825504359214,-0.7016258511684536,-0.4462876037631067,0.9926514574678454,0.3574741294784085,-0.6169480717063698,-0.2860692869714164,-0.7587502079107779,0.00308628969000993,0.4574512920417959
339,-0.07079366615712564,-0.6287870470005184,-0.4262310621925087,1.0037481392433225,0.18615978380052708,-0.5402901226755842,-0.2620801253813198,-0.8155261248531139,0.04221399381884534,0.5248137687730433
340,0.01559477976513432,-0.6158452519142438,-0.39430020261205234,1.0030700808831594,0.22534151604868025,-0.597614658338474,-0.26150123382782986,-0.7887653880710613,0.05106102298041083,0.4989477907256108
341,0.06365600991339432,-0.6527822681951715,-0.36946287512769876,0.9374796788920144,0.21788237299852822,-0.6051888463164216,-0.25245035220182743,-0.7933332605380979,0.048038079064295226,0.5096758735136504
342,0.009323732592758732,-0.6326156301226378,-0.3193278392924302,1.0455016551345637,0.20071554718202594,-0.600024407352639,-0.21517514924976497,-0.74052109694798,0.08836933975241504,0.43631978961107204
343,0.03939022260454715,-0.57578472346738,-0.3114757546586295,1.056052902298804,0.26281709684885746,-0.6133918691495478,-0.1778580036714517,-0.7172349833593563,0.09503710728798175,0.5570838560687343
344,0.019543699796577108,-0.606532592029762,-0.37763339848251365,1.0761120019311148,0.3702969087272409,-0.5743699357416214,-0.23073891395812338,-0.6937574392619533,-0.015081608839074626,0.4407228356438364
345,-0.017365555447067034,-0.5343318042775085,-0.35775253803285145,1.0871114846213896,0.20048315557051438,-0.4983834561347623,-0.20695988045933417,-0.7500360393216415,0.023703364271214965,0.5074952647150971
346,0.03253209747245006,-0.5726801863847236,-0.33196617462851136,1.0190148690476777,0.19273899817284967,-0.5062470543344951,-0.19756316404993834,-0.7547784504966718,0.02056491346884899,0.5186332682534611
347,0.08017478934491684,-0.6092955389242224,-0.30734514148761394,0.9539956570504898,0.18534481261258035,-0.5137552829608604,-0.18859110147160635,-0.7593065439264157,0.017568294674470127,0.529267926190351
348,0.060442987283023775,-0.6398656726533601,-0.37312036798169146,0.9739388071586588,0.29220334869740516,-0.4749589117512717,-0.24116633919588437,-0.7359647093132871,-0.0919138917494555,0.4135795184546674
349,0.08426443565455403,-0.666779956653498,-0.4075832362196563,0.938873941274374,0.21867916040555402,-0.47358325768714504,-0.1670763357095384,-0.7331276369754858,-0.03474472926348004,0.47540871784813243
350,-0.010902287057256196,-0.4618038368817136,-0.4480814447751274,0.9609808733543018,0.29623598251718875,-0.4033798546806898,-0.31475774829371084,-0.6975282216587666,-0.027642175251617832,0.4944216814734665
351,0.03646737854498233,-0.4982093575929918,-0.42360150754177484,0.8963342673591488,0.2888841708620359,-0.41084505585463144,-0.3058371019701231,-0.7020303659153682,-0.030621621304059377,0.5049953953100643
352,-0.017085342193374715,-0.4783320693549791,-0.37418580649450917,1.002806350117321,0.2719636537357273,-0.4057547159823379,-0.2690967216179963,-0.6499759483977752,0.009130968632686025,0.4326918205397456
353,0.03521944352968826,-0.5185304312334288,-0.34715547273078445,0.9314246582410758,0.2638459073169956,-0.41399766519505354,-0.2592466944215949,-0.6549471401434213,0.005841114559090531,0.44436713699995084
354,0.08238739210933077,-0.5547809241827295,-0.32277977984852174,0.867053340676113,0.2565254023121834,-0.4214310768654227,-0.2503640354089402,-0.6594301126553378,0.002874356056350745,0.45489582417136565
355,0.029062072486283834,-0.5349880409469715,-0.27357391287461497,0.9730733106371242,0.2396767348400678,-0.416362352122077,-0.21377966586922031,-0.6075967340025702,0.042458144424035865,0.3828992723368938
356,0.07609696593885916,-0.5711362756024336,-0.24926698089910068,0.9088835768402922,0.2323768801020775,-0.4237747950294593,-0.2049220637725268,-0.6120670605865808,0.03949975479129035,0.39339825934428563
357,0.10556633143594557,-0.5154340383576488,-0.24157083971678095,0.9192252748240338,0.2932450846829841,-0.4368767772464389,-0.16834604169864578,-0.5892434123296421,0.04603509957141537,0.5117639352831778
358,0.15246928944362875,-0.5514808752407073,-0.21733209001295367,0.8552155967361519,0.2859657064362072,-0.4442684278466438,-0.15951328565958145,-0.5937011994034427,0.043085008383158825,0.5222334720586235
359,0.07364745387851054,-0.5571290832295672,-0.2333126033751794,0.8609457611380593,0.33514378326530514,-0.42420396291533835,-0.1178906024991127,-0.5835297461324089,0.05724220690583265,0.4445631408234608
360,0.03751751065710543,-0.48645276248535907,-0.2138515128032512,0.871712997768576,0.1689155237334969,-0.34982188244073875,-0.09461364596070926,-0.638620064571897,0.0952082635782927,0.5099257187236309
361,0.018145252974792515,-0.5164658604338394,-0.2784282115132279,0.8912927524042977,0.2738269297012169,-0.3117324419601711,-0.1462308803982342,-0.6157035547931609,-0.012278985704595513,0.3963453352146991
362,0.10185998849703225,-0.5039246121075822,-0.2474856076008811,0.8906356798561842,0.31179599277950254,-0.36728279120794566,-0.14566990545790387,-0.5897710590968521,-0.0037057708665316387,0.3712799055944758
363,0.12521625920589424,-0.5303133225351855,-0.2812754959156378,0.8562555495135602,0.23970756143768052,-0.36593400047858393,-0.07302670798063547,-0.5869893882047704,0.052347010408395775,0.4319017240592113
364,0.105924218256066,-0.5602021421115394,-0.3455847951386723,0.8757542282124714,0.3441845497796848,-0.32800228092593425,-0.12443020553966255,-0.5641677712136768,-0.05469515518509309,0.3187916547175209
365,0.07004327829951357,-0.4900129141508775,-0.32625782808474435,0.8864472583307329,0.17910191561131958,-0.25413283288950955,-0.10131367101295112,-0.618878413740885,-0.016990756052670995,0.38370376151684826
366,0.15329803926625435,-0.4775405743039733,-0.29548523976632823,0.885793796098669,0.21686235588499145,-0.30937795812810986,-0.10075577837584035,-0.5930884053630451,-0.008464647147149763,0.3587760550797185
367,0.18236202967093668,-0.42260456663995255,-0.28789496526591063,0.8959932356148441,0.2768932688024961,-0.32229971192271606,-0.06468288923603757,-0.5705787149523338,-0.0020192013502382646,0.47551351486899773
368,0.22862156957352714,-0.45815691045760387,-0.26398872444993854,0.8328616468316101,0.2697137495828839,-0.32958996333564766,-0.05597130157088412,-0.5749753497868351,-0.004928822978304432,0.48583942979628303
369,0.1508780588918729,-0.46372784793915195,-0.27975061583913524,0.8385134195186251,0.31821904400866025,-0.3097999910199188,-0.014918038985902868,-0.564943047438696,0.009034697493894076,0.4092316702492483
370,0.19701206385502065,-0.49918371303398,-0.25590924960902056,0.7755531515092577,0.3110590079164713,-0.3170704588104544,-0.006230092036422287,-0.5693277510847579,0.006132971732835008,0.41952956364610294
371,0.10458546647816286,-0.30010944889872704,-0.29524139754875434,0.7970235610428149,0.3863827446899669,-0.24888841492719185,-0.14965932940017768,-0.5347533459505815,0.013031022661726632,0.4379950890300249
372,0.12765670083292846,-0.3261761155418859,-0.3286189192365517,0.7630630005505482,0.3151740695343243,-0.24755608463351908,-0.07790265839012349,-0.5320056221444563,0.06839974437035064,0.4978770880976797
373,0.07563750570001704,-0.30686802957893117,-0.2806182768795301,0.8664861688385759,0.2987380851434737,-0.24261151077324056,-0.0422143686366998,-0.4814418251040151,0.1070139866431441,0.42764398485050287
374,0.14211928059128065,-0.3579619860583718,-0.24626148639327639,0.7757567737159116,0.28842005816804694,-0.2530886762261571,-0.02969453356441435,-0.48776043717758727,0.10283243164922998,0.44248384605940516
375,0.1231130634565043,-0.3874079838274878,-0.30961800258547223,0.7949665671305396,0.39134915370437534,-0.21571893914193638,-0.0803364557246777,-0.46527693690784055,-0.002623836411648664,0.33104957409053315
376,0.14606092134207224,-0.41333525553213873,-0.3428170335729851,0.761187615215477,0.3205212763327547,-0.21439373366026587,-0.008963512978766824,-0.46254390691723973,0.05244879375356877,0.39061134626872646
377,0.19176346988662785,-0.4484595287657329,-0.31919863759000605,0.6988161669231626,0.31342820263699744,-0.2215962062703072,-0.00035681781912621016,-0.46688760374992755,0.0495742056365448,0.4008129312655712
378,0.14009038102619337,-0.42927990787503134,-0.27151736433049245,0.8015512160049537,0.2971015739806497,-0.21668453080500377,0.03509402226007481,-0.41666022958706517,0.08793153060365116,0.33104711932321484
379,0.18567186300431832,-0.46431113651277295,-0.24796153374479035,0.7393449903824582,0.2900272899170931,-0.22386792398388694,0.04367791818718954,-0.42099241991786424,0.08506455730296268,0.34122168020637117
380,0.21423304516895303,-0.4103255240609781,-0.2405025713081979,0.7493679791717649,0.34901966555006714,-0.23656613090164214,0.0791267448479841,-0.398872148085326,0.09139849662012578,0.45593957709712907
381,0.19537747413853623,-0.4395381284714136,-0.3033569143281909,0.7684255129061554,0.4511329297635266,-0.19949259191264246,0.028886218096213896,-0.3765668553833444,-0.013221909372514204,0.3453885497447534
382,0.16030616192859987,-0.3709326702375014,-0.28446604646240414,0.7788772624478871,0.28977526716137514,-0.1272899551367344,0.051481144555213146,-0.4300429913931967,0.023631716961200262,0.40883596128192545
383,0.24168731313247926,-0.3587410146113137,-0.2543859809646941,0.7782385060801299,0.3266859262486599,-0.1812918144672278,0.05202648207740459,-0.40483337518656604,0.031965949742171866,0.38446924131096316
384,0.28697028841575667,-0.3935428286749061,-0.23098441419024546,0.7164396602531931,0.31965797067339685,-0.18842816461761427,0.060554163281107125,-0.40913719461407333,0.029117751845157514,0.3945771704303209
385,0.235770344406219,-0.37453882606185573,-0.18373973470564386,0.8182340154350904,0.30348083685956023,-0.18356146292893102,0.09568039759716628,-0.3593697276095272,0.06712385780827945,0.3254501694322515
386,0.21484151010654604,-0.4264901604365994,-0.22910488597034964,0.8110693786358492,0.3328922040814114,-0.06951148141635068,0.07491020438971845,-0.422864480810637,0.08181591680556667,0.296583573914811
387,0.25994817203262277,-0.46115647049154745,-0.20579443531130526,0.7495111522008739,0.3258916124864076,-0.07662004554240233,0.08340468229587358,-0.42715154292819935,0.07897880862450082,0.3066521468985299
388,0.16957441346472385,-0.2665037407076618,-0.24425299748653037,0.7705046936987615,0.39954237314184965,-0.009952357371998066,-0.0568389233000135,-0.3933450518216996,0.08572365055235928,0.3247075441568716
389,0.19213456033925053,-0.2919929633021832,-0.2768911207878468,0.7372964474096536,0.32991115421576206,-0.00864954163841203,0.013328151955737805,-0.3906581972007627,0.13986581194665554,0.38326300214984677
390,0.23706695247559814,-0.326525339913467,-0.2536707301589926,0.6759760514573353,0.32293760943763955,-0.01573064179522664,0.0217898114085791,-0.3949286962346944,0.13703966494571346,0.3932926751568921
391,0.21845468932936704,-0.3553609917002354,-0.3157140154185281,0.6947876712279836,0.4237332279418816,0.020864508906505663,-0.02780242332145231,-0.3729112258195429,0.03376925623417705,0.28416817243833803
392,0.24092812167335728,-0.3807522412636717,-0.3482266874293275,0.6617070676134962,0.35436965082209243,0.022162317001828448,0.0420949504547937,-0.3702346986729071,0.08770331117714363,0.34249856057345957
393,0.3212645421224478,-0.36871709605047337,-0.3185327748560556,0.6610765112823855,0.39080646922074636,-0.031146293309404847,0.042633287205028174,-0.34534871098440234,0.09593055322162347,0.3184446484378548
394,0.28673282073978756,-0.3011671693502118,-0.2999325530590171,0.6713674550878521,0.23193138024257706,0.039945467424106644,0.06488057867999053,-0.39800208814518856,0.13221716687550158,0.380915887738444
395,0.26821527710481713,-0.32985607386489046,-0.36166009435928137,0.6900833408031253,0.33221404061556303,0.07635438205332348,0.015540723373087137,-0.3760966666528647,0.029472310729174125,0.2723467296054922
396,0.34824604107298246,-0.31786671884389545,-0.33207915840074176,0.6894551835536281,0.36851222762355273,0.023248595344880274,0.01607701191012379,-0.3513053628372372,0.03766825053443323,0.24838433553970876
397,0.3705771449913366,-0.34309716090272,-0.36438592161444733,0.6565840855526792,0.2995879429347921,0.024538184180227206,0.08553171262186435,-0.34864578663468154,0.09126073107920799,0.3063453064810996
398,0.32022246447611513,-0.324406896711956,-0.3179212078825732,0.7566979105303505,0.2836778785664407,0.029324541146767705,0.12007804545297987,-0.29969993426033287,0.128639391552824,0.23835952802820218
399,0.364643922087737,-0.3585465992947127,-0.29496486060164273,0.6960748001190917,0.2767836312531861,0.022323961486884987,0.12844348581430676,-0.30392187266148935,0.12584538119108754,0.24827515177218004
400,0.39248008287026137,-0.30593140362497734,-0.2876952428225548,0.7058433568214137,0.33427849416176214,0.00994809667236506,0.16299244925684758,-0.28236312065555486,0.1320185343961261,0.360080951828952
401,0.3741019455615204,-0.33440432837145473,-0.34895807833194986,0.7244183430242501,0.43380619277833515,0.04608291268836874,0.11402404105440986,-0.26062261057885655,0.030047176248057972,0.25232913900785636
402,0.33991641559162666,-0.26753161102017115,-0.3305443296328011,0.7346061168679521,0.27652387674354956,0.11646195606812691,0.13604829640613353,-0.3127481210044682,0.06597000513991555,0.3141740844046146
403,0.3841163184174289,-0.3015010397105266,-0.30770247856335237,0.6742853679946761,0.2696640149180525,0.10949629223520149,0.14437201361276916,-0.31694900222496236,0.06318993007883231,0.32404025335775527
404,0.3341378923430708,-0.28295043075797943,-0.2615849531108236,0.7736511339864843,0.25387283189919563,0.11424688513679725,0.17866021331682963,-0.2683688774081965,0.10028929403318092,0.2565624704039203
